,Name,Global_Sales,NA_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,index,Year_of_Release,Genre,Publisher,Developer,Rating
5864,The Saboteur,1.05,0.46,0.0,0.13,73.66666666666667,143.0,8.1,495.0,3936,2009.0,Action,Electronic Arts,Pandemic Studios,M
171,Angry Birds Trilogy,1.05,0.68,0.0,0.1,63.666666666666664,28.0,3.9333333333333336,67.0,8520,2012.0,Action,Activision,"Rovio Mobile, Rovio Entertainment",E
170,Angry Birds Trilogy,1.05,0.68,0.0,0.1,63.666666666666664,28.0,3.9333333333333336,67.0,6484,2012.0,Action,Activision,"Rovio Mobile, Rovio Entertainment",E
1703,F.E.A.R. 3,1.05,0.55,0.02,0.14,74.33333333333333,153.0,6.666666666666667,662.0,4351,2011.0,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
6033,Tiger Woods PGA Tour 13,1.05,0.53,0.0,0.12,76.0,61.0,5.65,48.0,3934,2012.0,Sports,Electronic Arts,Electronic Arts,E
1704,F.E.A.R. 3,1.05,0.55,0.02,0.14,74.33333333333333,153.0,6.666666666666667,662.0,4371,2011.0,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
3316,Medal of Honor: Underground,1.05,0.5900000000000001,0.0,0.06,66.0,21.0,5.35,55.0,11747,2002.0,Shooter,Zoo Digital Publishing,Rebellion,T
4601,Resident Evil: The Darkside Chronicles,1.05,0.46,0.2,0.09,75.0,55.0,8.0,60.0,1966,2009.0,Action,Capcom,Cavia Inc.,M
4768,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,1.05,0.81,0.0,0.13,81.0,31.0,9.0,36.0,1967,2006.0,Shooter,Sony Computer Entertainment,Zipper Interactive,T
3315,Medal of Honor: Underground,1.05,0.5900000000000001,0.0,0.06,66.0,21.0,5.35,55.0,2134,2000.0,Shooter,Electronic Arts,Dreamworks Interactive,T
6032,Tiger Woods PGA Tour 13,1.05,0.53,0.0,0.12,76.0,61.0,5.65,48.0,3702,2012.0,Sports,Electronic Arts,Electronic Arts,E
1705,F.E.A.R. 3,1.05,0.55,0.02,0.14,74.33333333333333,153.0,6.666666666666667,662.0,8724,2011.0,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
3876,NHL Hitz 20-02,1.04,0.64,0.0,0.09,78.66666666666667,51.0,8.333333333333332,26.0,7441,2001.0,Sports,Midway Games,Midway,E
3875,NHL Hitz 20-02,1.04,0.64,0.0,0.09,78.66666666666667,51.0,8.333333333333332,26.0,6266,2001.0,Sports,Midway Games,Black Box,E
1062,Dance Dance Revolution SuperNOVA,1.04,0.87,0.0,0.14,73.0,25.0,8.7,6.0,1991,2006.0,Simulation,Konami Digital Entertainment,Konami,E10+
3917,Naruto: Clash of Ninja 2,1.04,0.44,0.45,0.03,74.0,22.0,8.9,39.0,1990,2003.0,Fighting,Nintendo,8ing/Raizing,T
3195,Major League Baseball 2K9,1.04,0.9600000000000001,0.0,0.08,62.0,53.0,4.6000000000000005,42.0,3305,2009.0,Sports,Spike,2K Sports,E
3196,Major League Baseball 2K9,1.04,0.9600000000000001,0.0,0.08,62.0,53.0,4.6000000000000005,42.0,6486,2009.0,Sports,Take-Two Interactive,2K Sports,E
1697,F-Zero: Maximum Velocity,1.04,0.39,0.37,0.12,86.0,19.0,8.5,22.0,1995,2001.0,Racing,Nintendo,Nd Cube,E
3197,Major League Baseball 2K9,1.04,0.9600000000000001,0.0,0.08,62.0,53.0,4.6000000000000005,42.0,8225,2009.0,Sports,Spike,2K Sports,E
4439,R.U.S.E.,1.04,0.33999999999999997,0.02,0.13999999999999999,76.66666666666667,115.0,7.466666666666666,264.0,3966,2010.0,Strategy,Ubisoft,Eugen Systems,T
4441,R.U.S.E.,1.04,0.33999999999999997,0.02,0.13999999999999999,76.66666666666667,115.0,7.466666666666666,264.0,6395,2010.0,Strategy,Ubisoft,Eugen Systems,T
3874,NHL Hitz 20-02,1.04,0.64,0.0,0.09,78.66666666666667,51.0,8.333333333333332,26.0,3560,2001.0,Sports,Midway Games,Black Box,E
4440,R.U.S.E.,1.04,0.33999999999999997,0.02,0.13999999999999999,76.66666666666667,115.0,7.466666666666666,264.0,6354,2010.0,Strategy,Ubisoft,Eugen Systems,T
5069,Skylanders: SuperChargers,1.03,0.5900000000000001,0.0,0.11,81.33333333333333,79.0,4.8,111.0,5753,2015.0,Action,Activision,Vicarious Visions,E10+
5070,Skylanders: SuperChargers,1.03,0.5900000000000001,0.0,0.11,81.33333333333333,79.0,4.8,111.0,6788,2015.0,Action,Activision,Vicarious Visions,E10+
23,2014 FIFA World Cup Brazil,1.03,0.3,0.01,0.12,73.5,62.0,4.35,180.0,3271,2014.0,Sports,Electronic Arts,EA Canada,E
5096,Sniper Elite 3,1.03,0.44,0.0,0.14,65.0,53.0,6.85,246.0,5321,2014.0,Shooter,505 Games,Rebellion,M
5068,Skylanders: SuperChargers,1.03,0.5900000000000001,0.0,0.11,81.33333333333333,79.0,4.8,111.0,4086,2015.0,Action,Activision,Vicarious Visions,E10+
2281,Guinness World Records: The Videogame,1.03,0.46,0.0,0.11,67.0,12.0,7.0,8.0,2008,2008.0,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
24,2014 FIFA World Cup Brazil,1.03,0.3,0.01,0.12,73.5,62.0,4.35,180.0,4550,2014.0,Sports,Electronic Arts,EA Canada,E
6419,Vanquish,1.03,0.4,0.14,0.12,84.0,131.0,8.25,486.0,4638,2010.0,Shooter,Sega,PlatinumGames,M
5095,Sniper Elite 3,1.03,0.44,0.0,0.14,65.0,53.0,6.85,246.0,2980,2014.0,Shooter,505 Games,Rebellion,M
6620,WipEout Pure,1.03,0.47,0.0,0.23,88.0,56.0,7.9,102.0,2003,2005.0,Racing,Sony Computer Entertainment,Studio Liverpool,E
2062,Full Spectrum Warrior,1.03,0.6900000000000001,0.0,0.07,79.0,91.0,8.35,40.0,2810,2004.0,Strategy,THQ,Pandemic Studios,M
3782,NCAA March Madness 2004,1.03,0.5,0.0,0.13,82.0,16.0,8.8,12.0,2009,2003.0,Sports,Electronic Arts,NuFX,E
6418,Vanquish,1.03,0.4,0.14,0.12,84.0,131.0,8.25,486.0,3294,2010.0,Shooter,Sega,PlatinumGames,M
2063,Full Spectrum Warrior,1.03,0.6900000000000001,0.0,0.07,79.0,91.0,8.35,40.0,5906,2005.0,Strategy,THQ,Pandemic Studios,M
5815,The Legend of Zelda: Twilight Princess HD,1.03,0.56,0.08,0.09,86.0,74.0,8.4,329.0,2012,2016.0,Action,Nintendo,"Tantalus Interactive, Tantatus, Nintendo",T
3579,MySims Agents,1.03,0.61,0.0,0.1,78.0,28.0,8.6,28.0,2016,2009.0,Adventure,Electronic Arts,Electronic Arts,E
5470,Super Princess Peach,1.03,0.7,0.21,0.07,75.0,48.0,7.6,33.0,2007,2005.0,Platform,Nintendo,TOSE,E
4280,Pokemon Conquest,1.02,0.56,0.37,0.04,80.0,40.0,8.2,89.0,2039,2012.0,Role-Playing,Nintendo,Koei,E
1551,Dynasty Warriors: Gundam 2,1.02,0.2,0.65,0.05,51.666666666666664,60.0,6.833333333333333,54.0,5423,2008.0,Action,Namco Bandai Games,Omega Force,T
931,Condemned 2: Bloodshot,1.02,0.55,0.0,0.12,81.0,113.0,8.25,267.0,4927,2008.0,Action,Sega,Monolith Productions,M
679,Burnout Legends,1.02,0.85,0.0,0.09,62.0,65.0,7.2,167.0,8155,2005.0,Racing,Electronic Arts,Visual Impact,E
678,Burnout Legends,1.02,0.85,0.0,0.09,62.0,65.0,7.2,167.0,2473,2005.0,Racing,Electronic Arts,Criterion Games,E10+
930,Condemned 2: Bloodshot,1.02,0.55,0.0,0.12,81.0,113.0,8.25,267.0,3207,2008.0,Action,Sega,Monolith Productions,M
1550,Dynasty Warriors: Gundam 2,1.02,0.2,0.65,0.05,51.666666666666664,60.0,6.833333333333333,54.0,4010,2008.0,Action,Namco Bandai Games,Omega Force,T
1552,Dynasty Warriors: Gundam 2,1.02,0.2,0.65,0.05,51.666666666666664,60.0,6.833333333333333,54.0,7754,2008.0,Action,Namco Bandai Games,Omega Force,T
4265,Plants vs. Zombies: Garden Warfare 2,1.02,0.49,0.0,0.12,81.0,99.0,7.766666666666667,234.0,4033,2016.0,Shooter,Electronic Arts,PopCap,E10+
4267,Plants vs. Zombies: Garden Warfare 2,1.02,0.49,0.0,0.12,81.0,99.0,7.766666666666667,234.0,13260,2016.0,Shooter,Electronic Arts,PopCap,E10+
4266,Plants vs. Zombies: Garden Warfare 2,1.02,0.49,0.0,0.12,81.0,99.0,7.766666666666667,234.0,4095,2016.0,Shooter,Electronic Arts,PopCap,E10+
1075,Dance on Broadway,1.02,0.25,0.0,0.12,48.0,6.0,3.3,4.0,2030,2010.0,Misc,Ubisoft,Longtail Studios,E10+
3918,Naruto: Clash of Ninja Revolution,1.01,0.44,0.0,0.11,74.0,23.0,8.0,27.0,2042,2007.0,Fighting,Tomy Corporation,8ing/Raizing,T
3839,NHL 15,1.01,0.62,0.0,0.14,59.5,50.0,3.4000000000000004,486.0,3370,2014.0,Sports,Electronic Arts,EA Sports,E10+
1852,Fantastic 4,1.01,0.8,0.0,0.09,62.333333333333336,120.0,6.133333333333333,33.0,6859,2005.0,Action,Activision,7 Studios,T
4291,Pokken Tournament,1.01,0.5,0.17,0.08,76.0,74.0,8.0,273.0,2056,2016.0,Fighting,Namco Bandai Games,Bandai Namco Games,E10+
4042,Ninja Gaiden II,1.01,0.65,0.05,0.1,81.0,74.0,8.0,302.0,2049,2008.0,Action,Tecmo Koei,"Team Ninja, Tecmo",M
1851,Fantastic 4,1.01,0.8,0.0,0.09,62.333333333333336,120.0,6.133333333333333,33.0,6345,2005.0,Action,Activision,7 Studios,T
3840,NHL 15,1.01,0.62,0.0,0.14,59.5,50.0,3.4000000000000004,486.0,4691,2014.0,Sports,Electronic Arts,EA Sports,E10+
56,Ace Combat 6: Fires of Liberation,1.01,0.69,0.22,0.06,80.0,54.0,7.9,101.0,2044,2007.0,Simulation,Atari,Project Aces,T
1850,Fantastic 4,1.01,0.8,0.0,0.09,62.333333333333336,120.0,6.133333333333333,33.0,3999,2005.0,Action,Activision,7 Studios,T
820,Catherine,1.01,0.5,0.23,0.08,80.5,100.0,8.0,525.0,2907,2011.0,Adventure,Deep Silver,Atlus,M
821,Catherine,1.01,0.5,0.23,0.08,80.5,100.0,8.0,525.0,5720,2011.0,Adventure,Deep Silver,Atlus,M
3084,MX vs. ATV: Alive,1.01,0.61,0.0,0.11000000000000001,62.0,84.0,6.95,35.0,3653,2011.0,Racing,THQ,THQ Digital Studio Phoenix,E
4691,Rocky,1.01,0.53,0.0,0.12,74.0,36.0,7.85,17.0,8857,2002.0,Fighting,Rage Software,Rage Software,T
4243,Pirates of the Caribbean: Dead Man's Chest,1.01,0.81,0.0,0.05,61.666666666666664,53.0,7.3999999999999995,29.0,4188,2006.0,Adventure,Disney Interactive Studios,Amaze Entertainment,E10+
6787,ZombiU,1.01,0.52,0.05,0.08,77.0,70.0,7.7,758.0,2055,2012.0,Action,Ubisoft,Ubisoft Montpellier,M
4690,Rocky,1.01,0.53,0.0,0.12,74.0,36.0,7.85,17.0,2419,2002.0,Fighting,Rage Software,Rage Software,T
4245,Pirates of the Caribbean: Dead Man's Chest,1.01,0.81,0.0,0.05,61.666666666666664,53.0,7.3999999999999995,29.0,6577,2006.0,Adventure,Disney Interactive Studios,Amaze Entertainment,T
3085,MX vs. ATV: Alive,1.01,0.61,0.0,0.11000000000000001,62.0,84.0,6.95,35.0,4237,2011.0,Racing,THQ,THQ Digital Studio Phoenix,E
4244,Pirates of the Caribbean: Dead Man's Chest,1.01,0.81,0.0,0.05,61.666666666666664,53.0,7.3999999999999995,29.0,6145,2006.0,Adventure,Disney Interactive Studios,Griptonite Games,T
5801,The Legend of Spyro: The Eternal Night,1.0,0.71,0.0,0.1,56.666666666666664,30.0,4.833333333333334,49.0,5138,2007.0,Platform,Vivendi Games,Amaze Entertainment,E
581,Bolt,1.0,0.49,0.0,0.1,55.333333333333336,33.0,6.566666666666666,18.0,7943,2008.0,Adventure,Disney Interactive Studios,Avalanche Software,E10+
580,Bolt,1.0,0.49,0.0,0.1,55.333333333333336,33.0,6.566666666666666,18.0,6708,2008.0,Adventure,Disney Interactive Studios,Avalanche Software,E10+
1521,Dynasty Warriors 3: Xtreme Legends,1.0,0.13,0.74,0.03,72.0,16.0,9.3,54.0,2073,2002.0,Action,Tecmo Koei,Omega Force,T
6725,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,12201,2006.0,Action,Activision,WayForward,E10+
6722,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,8870,2006.0,Action,Activision,Hypnos,T
5800,The Legend of Spyro: The Eternal Night,1.0,0.71,0.0,0.1,56.666666666666664,30.0,4.833333333333334,49.0,4551,2007.0,Platform,Vivendi Games,Krome Studios,E10+
579,Bolt,1.0,0.49,0.0,0.1,55.333333333333336,33.0,6.566666666666666,18.0,3583,2008.0,Adventure,Disney Interactive Studios,Avalanche Software,E10+
2005,Ford Racing 2,1.0,0.49,0.0,0.13,51.0,5.0,8.0,8.0,2057,2003.0,Racing,Empire Interactive,Razorworks Studios,E
3531,Mortal Kombat: Shaolin Monks,1.0,0.8099999999999999,0.0,0.09999999999999999,77.5,78.0,7.6,93.0,5729,2005.0,Action,Midway Games,Midway Studios - Los Angeles,M
6721,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,8273,2006.0,Action,Activision,"Z-Axis, Ltd.",T
3788,NERF N-Strike Elite,1.0,0.93,0.0,0.07,67.0,12.0,4.5,6.0,2059,2009.0,Shooter,Electronic Arts,EA Salt Lake,E10+
5802,The Legend of Spyro: The Eternal Night,1.0,0.71,0.0,0.1,56.666666666666664,30.0,4.833333333333334,49.0,7405,2007.0,Platform,Vivendi Games,Krome Studios,E10+
6724,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,10564,2006.0,Action,Activision,"Z-Axis, Ltd.",T
2173,God of War: Ghost of Sparta,1.0,0.41,0.03,0.21,86.0,73.0,8.4,255.0,2060,2010.0,Action,Sony Computer Entertainment,Ready at Dawn,M
6723,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,10413,2006.0,Action,Activision,Amaze Entertainment,E10+
6720,X-Men: The Official Game,1.0,0.71,0.0,0.07,52.0,196.0,7.516666666666666,67.0,4684,2006.0,Action,Activision,"Z-Axis, Ltd.",T
3530,Mortal Kombat: Shaolin Monks,1.0,0.8099999999999999,0.0,0.09999999999999999,77.5,78.0,7.6,93.0,2942,2005.0,Action,Midway Games,Midway Studios - Los Angeles,M
3799,NFL Fever 2002,0.99,0.74,0.0,0.04,79.0,24.0,8.5,10.0,2076,2000.0,Sports,Microsoft Game Studios,Microsoft Game Studios,E
1688,EyePet,0.99,0.35,0.04,0.08,70.0,35.0,8.2,20.0,2088,2009.0,Simulation,Sony Computer Entertainment,SCEE London Studio,E
2431,Haze,0.99,0.49,0.02,0.15,55.0,65.0,6.5,294.0,2082,2008.0,Shooter,Ubisoft,Free Radical Design,M
195,Apollo Justice: Ace Attorney,0.99,0.28,0.64,0.03,78.0,48.0,8.1,84.0,2089,2007.0,Adventure,Capcom,Capcom,T
57,Ace Combat X: Skies of Deception,0.99,0.37,0.12,0.19,75.0,26.0,8.3,30.0,2090,2006.0,Simulation,Namco Bandai Games,Project Aces,T
4065,Oddworld: Abe's Exoddus,0.99,0.55,0.0,0.06,88.0,13.0,9.1,69.0,2083,1998.0,Platform,GT Interactive,Oddworld Inhabitants,T
2771,Kirby: Mass Attack,0.99,0.48,0.41,0.05,83.0,46.0,8.6,55.0,2081,2011.0,Platform,Nintendo,HAL Labs,E
5661,The Bouncer,0.99,0.3,0.38,0.08,66.0,20.0,8.0,35.0,2084,2000.0,Action,Sony Computer Entertainment,DreamFactory,T
5232,Spider-Man: Friend or Foe,0.9899999999999999,0.8700000000000001,0.0,0.09,59.2,111.0,6.459999999999999,71.0,9004,2007.0,Action,Activision,Next Level Games,E10+
5229,Spider-Man: Friend or Foe,0.9899999999999999,0.8700000000000001,0.0,0.09,59.2,111.0,6.459999999999999,71.0,5098,2007.0,Action,Activision,Next Level Games,E10+
5233,Spider-Man: Friend or Foe,0.9899999999999999,0.8700000000000001,0.0,0.09,59.2,111.0,6.459999999999999,71.0,16320,2007.0,Action,Activision,Beenox,E10+
5231,Spider-Man: Friend or Foe,0.9899999999999999,0.8700000000000001,0.0,0.09,59.2,111.0,6.459999999999999,71.0,8111,2007.0,Action,Activision,Artificial Mind and Movement,E10+
5230,Spider-Man: Friend or Foe,0.9899999999999999,0.8700000000000001,0.0,0.09,59.2,111.0,6.459999999999999,71.0,5940,2007.0,Action,Activision,Next Level Games,E10+
3821,NHL 07,0.9800000000000001,0.82,0.0,0.11000000000000001,76.5,81.0,6.05,247.0,6314,2006.0,Sports,Electronic Arts,EA Sports,E10+
3822,NHL 07,0.9800000000000001,0.82,0.0,0.11000000000000001,76.5,81.0,6.05,247.0,8419,2006.0,Sports,Electronic Arts,EA Sports,E10+
3823,NHL 07,0.9800000000000001,0.82,0.0,0.11000000000000001,76.5,81.0,6.05,247.0,14867,2006.0,Sports,Electronic Arts,EA Sports,E10+
3820,NHL 07,0.9800000000000001,0.82,0.0,0.11000000000000001,76.5,81.0,6.05,247.0,3917,2006.0,Sports,Electronic Arts,EA Sports,E10+
4855,Scribblenauts: Unlimited,0.98,0.81,0.0,0.08,73.0,55.0,7.4,130.0,5150,2012.0,Action,Warner Bros. Interactive Entertainment,5TH Cell,E10+
4473,Rampage: Total Destruction,0.98,0.6799999999999999,0.0,0.08,51.333333333333336,79.0,6.433333333333333,40.0,4822,2006.0,Action,Midway Games,"Pipeworks Software, Inc.",E10+
1303,Dishonored 2,0.98,0.37999999999999995,0.0,0.13,87.33333333333333,115.0,6.833333333333333,1108.0,3157,2016.0,Action,Bethesda Softworks,Arkane Studios,M
4474,Rampage: Total Destruction,0.98,0.6799999999999999,0.0,0.08,51.333333333333336,79.0,6.433333333333333,40.0,5092,2006.0,Action,Midway Games,"Pipeworks Software, Inc.",E10+
4854,Scribblenauts: Unlimited,0.98,0.81,0.0,0.08,73.0,55.0,7.4,130.0,3280,2012.0,Action,Warner Bros. Interactive Entertainment,5TH Cell,E10+
2370,Harry Potter and the Deathly Hallows - Part 2,0.98,0.5,0.0,0.11,44.666666666666664,58.0,5.8999999999999995,56.0,5507,2011.0,Action,Electronic Arts,EA Bright Light,T
2592,Iron Man 2,0.98,0.44000000000000006,0.0,0.13,41.0,74.0,5.233333333333333,102.0,6293,2010.0,Action,Sega,Sega Studios San Francisco,T
4475,Rampage: Total Destruction,0.98,0.6799999999999999,0.0,0.08,51.333333333333336,79.0,6.433333333333333,40.0,7324,2006.0,Action,Midway Games,"Pipeworks Software, Inc.",E10+
1305,Dishonored 2,0.98,0.37999999999999995,0.0,0.13,87.33333333333333,115.0,6.833333333333333,1108.0,9815,2016.0,Action,Bethesda Softworks,Arkane Studios,M
3226,Mario Party Advance,0.98,0.5,0.28,0.02,54.0,27.0,5.4,34.0,2101,2005.0,Misc,Nintendo,Hudson,E
2371,Harry Potter and the Deathly Hallows - Part 2,0.98,0.5,0.0,0.11,44.666666666666664,58.0,5.8999999999999995,56.0,5603,2011.0,Action,Electronic Arts,EA Bright Light,T
6796,Zoo Tycoon DS,0.98,0.86,0.01,0.08,44.0,19.0,6.6,25.0,2103,2005.0,Strategy,THQ,Altron,E
5549,Tales of Graces f,0.98,0.28,0.45,0.07,77.0,55.0,8.2,336.0,2099,2010.0,Role-Playing,Namco Bandai Games,Namco Bandai Games,T
3436,Midnight Club: LA Remix,0.98,0.52,0.0,0.19,79.0,26.0,8.7,43.0,2094,2008.0,Racing,Take-Two Interactive,Rockstar London,T
2590,Iron Man 2,0.98,0.44000000000000006,0.0,0.13,41.0,74.0,5.233333333333333,102.0,4918,2010.0,Action,Sega,Sega Studios San Francisco,T
2369,Harry Potter and the Deathly Hallows - Part 2,0.98,0.5,0.0,0.11,44.666666666666664,58.0,5.8999999999999995,56.0,5453,2011.0,Action,Electronic Arts,EA Bright Light,T
2591,Iron Man 2,0.98,0.44000000000000006,0.0,0.13,41.0,74.0,5.233333333333333,102.0,5555,2010.0,Action,Sega,High Voltage Software,T
2985,Lost Planet 2,0.98,0.29,0.2,0.13,65.5,71.0,6.6,149.0,14930,2010.0,Shooter,Capcom,Capcom,T
1304,Dishonored 2,0.98,0.37999999999999995,0.0,0.13,87.33333333333333,115.0,6.833333333333333,1108.0,7234,2016.0,Action,Bethesda Softworks,Arkane Studios,M
2984,Lost Planet 2,0.98,0.29,0.2,0.13,65.5,71.0,6.6,149.0,2181,2010.0,Shooter,Capcom,Capcom,T
1558,Dynasty Warriors: Strikeforce,0.97,0.27,0.47000000000000003,0.07,62.666666666666664,73.0,6.6000000000000005,37.0,7028,2009.0,Action,Tecmo Koei,Omega Force,T
1557,Dynasty Warriors: Strikeforce,0.97,0.27,0.47000000000000003,0.07,62.666666666666664,73.0,6.6000000000000005,37.0,5982,2009.0,Action,Tecmo Koei,Omega Force,T
3160,Mafia,0.97,0.51,0.0,0.10999999999999999,73.0,90.0,8.133333333333333,947.0,13519,2002.0,Action,Take-Two Interactive,Illusion Softworks,M
1556,Dynasty Warriors: Strikeforce,0.97,0.27,0.47000000000000003,0.07,62.666666666666664,73.0,6.6000000000000005,37.0,4310,2009.0,Action,Ubisoft Annecy,Omega Force,T
1966,Fire Emblem,0.97,0.49,0.29,0.01,88.0,31.0,9.2,144.0,2117,2003.0,Strategy,Nintendo,Intelligent Systems,E
3191,Major League Baseball 2K7,0.97,0.9,0.0,0.08,76.5,50.0,5.9,41.0,6740,2007.0,Sports,Spike,Kush Games,E
4927,Shaun White Snowboarding,0.97,0.5700000000000001,0.01,0.13,66.5,35.0,6.9,30.0,5644,2008.0,Sports,Ubisoft,Ubisoft,E10+
3158,Mafia,0.97,0.51,0.0,0.10999999999999999,73.0,90.0,8.133333333333333,947.0,2923,2004.0,Action,Illusion Softworks,Illusion Softworks,M
3190,Major League Baseball 2K7,0.97,0.9,0.0,0.08,76.5,50.0,5.9,41.0,2837,2007.0,Sports,Spike,Kush Games,E
3159,Mafia,0.97,0.51,0.0,0.10999999999999999,73.0,90.0,8.133333333333333,947.0,7026,2004.0,Action,Take-Two Interactive,Illusion Softworks,M
4926,Shaun White Snowboarding,0.97,0.5700000000000001,0.01,0.13,66.5,35.0,6.9,30.0,3090,2008.0,Sports,Ubisoft,Ubisoft Montreal,T
1788,FIFA Soccer 2002,0.9600000000000001,0.53,0.0,0.09,81.33333333333333,38.0,6.733333333333334,42.0,3204,2001.0,Sports,Electronic Arts,EA Sports,E
1730,F1 2015,0.9600000000000001,0.16999999999999998,0.03,0.12000000000000001,63.333333333333336,72.0,5.066666666666666,128.0,3035,2015.0,Racing,Codemasters,Codemasters,E
1731,F1 2015,0.9600000000000001,0.16999999999999998,0.03,0.12000000000000001,63.333333333333336,72.0,5.066666666666666,128.0,6759,2015.0,Racing,Codemasters,Codemasters,E
1790,FIFA Soccer 2002,0.9600000000000001,0.53,0.0,0.09,81.33333333333333,38.0,6.733333333333334,42.0,8819,2001.0,Sports,Electronic Arts,EA Sports,E
1789,FIFA Soccer 2002,0.9600000000000001,0.53,0.0,0.09,81.33333333333333,38.0,6.733333333333334,42.0,8131,2001.0,Sports,Electronic Arts,EA Sports,E
1732,F1 2015,0.9600000000000001,0.16999999999999998,0.03,0.12000000000000001,63.333333333333336,72.0,5.066666666666666,128.0,13010,2015.0,Racing,Codemasters,Codemasters,E
6337,UFC Personal Trainer: The Ultimate Fitness System,0.96,0.61,0.0,0.09,67.5,44.0,4.45,20.0,2655,2011.0,Sports,THQ,THQ,E
6338,UFC Personal Trainer: The Ultimate Fitness System,0.96,0.61,0.0,0.09,67.5,44.0,4.45,20.0,7737,2011.0,Sports,THQ,THQ,E
5409,Street Fighter V,0.96,0.4,0.08,0.14,75.5,113.0,3.15,1652.0,12720,2016.0,Fighting,Capcom,Capcom,T
5408,Street Fighter V,0.96,0.4,0.08,0.14,75.5,113.0,3.15,1652.0,2290,2016.0,Fighting,Capcom,Capcom,T
6808,de Blob,0.96,0.49,0.0,0.1,82.0,48.0,8.6,73.0,2147,2008.0,Platform,THQ,Blue Tongue Entertainment,E
1086,Dark Cloud 2,0.96,0.38,0.26,0.07,87.0,41.0,9.1,174.0,2135,2002.0,Role-Playing,Sony Computer Entertainment,Level 5,T
1164,Dead or Alive 5,0.96,0.42000000000000004,0.23,0.1,75.0,73.0,7.800000000000001,204.0,3167,2012.0,Fighting,Tecmo Koei,Team Ninja,M
1165,Dead or Alive 5,0.96,0.42000000000000004,0.23,0.1,75.0,73.0,7.800000000000001,204.0,5586,2012.0,Fighting,Ubisoft Annecy,Team Ninja,M
3236,Mario Tennis Open,0.95,0.26,0.34,0.05,69.0,58.0,6.9,110.0,2155,2012.0,Sports,Nintendo,Camelot Software Planning,E
1089,Dark Sector,0.95,0.45,0.02,0.12000000000000001,72.0,118.0,7.55,217.0,4146,2008.0,Shooter,D3Publisher,Digital Extremes,M
1088,Dark Sector,0.95,0.45,0.02,0.12000000000000001,72.0,118.0,7.55,217.0,4092,2008.0,Shooter,D3Publisher,Digital Extremes,M
2113,Gangs of London,0.95,0.3,0.0,0.22,52.0,47.0,6.7,18.0,2154,2006.0,Adventure,Sony Computer Entertainment,SCEE London Studio,M
4227,PilotWings Resort,0.95,0.4,0.13,0.07,71.0,64.0,7.4,88.0,2156,2011.0,Simulation,Nintendo,Monster Games Inc.,E
2718,Kessen,0.95,0.27,0.41,0.07,75.0,20.0,8.4,12.0,2172,2000.0,Strategy,Electronic Arts,Koei,T
5541,Tak 2: The Staff of Dreams,0.95,0.56,0.0,0.09,73.0,53.0,8.3,18.0,5466,2004.0,Platform,THQ,Avalanche Software,E
6637,World Championship Poker,0.95,0.8,0.0,0.13,60.0,8.0,7.7,11.0,2158,2004.0,Misc,Play It,Coresoft,E
5540,Tak 2: The Staff of Dreams,0.95,0.56,0.0,0.09,73.0,53.0,8.3,18.0,3234,2004.0,Platform,THQ,Avalanche Software,E
3574,My Weight Loss Coach,0.95,0.3,0.0,0.11,63.0,4.0,7.6,7.0,2159,2008.0,Sports,Ubisoft,Ubisoft Montreal,E
347,Baldur's Gate: Dark Alliance II,0.9400000000000001,0.53,0.0,0.09999999999999999,77.5,88.0,8.3,70.0,2966,2004.0,Role-Playing,Interplay,Black Isle Studios,T
348,Baldur's Gate: Dark Alliance II,0.9400000000000001,0.53,0.0,0.09999999999999999,77.5,88.0,8.3,70.0,6578,2004.0,Role-Playing,Acclaim Entertainment,Black Isle Studios,T
165,Angry Birds Star Wars,0.9400000000000001,0.47,0.0,0.13,52.0,18.0,4.525,198.0,6048,2013.0,Strategy,Activision,Exient Entertainment,E
166,Angry Birds Star Wars,0.9400000000000001,0.47,0.0,0.13,52.0,18.0,4.525,198.0,6218,2013.0,Strategy,Activision,Exient Entertainment,E
167,Angry Birds Star Wars,0.9400000000000001,0.47,0.0,0.13,52.0,18.0,4.525,198.0,7297,2013.0,Strategy,Activision,Exient Entertainment,E
4372,Pro Evolution Soccer 2016,0.9400000000000001,0.17,0.13,0.11,82.66666666666667,80.0,5.866666666666667,1110.0,10344,2015.0,Sports,Konami Digital Entertainment,Konami,E
168,Angry Birds Star Wars,0.9400000000000001,0.47,0.0,0.13,52.0,18.0,4.525,198.0,8608,2013.0,Strategy,Activision,Exient Entertainment,E
